education,education-num,age,fnlwgt,hours-per-week,capital-loss,capital-gain
9,12,13,4896,59,0,0
0,5,9,7877,39,0,0
11,8,32,1427,39,0,15
11,8,31,7362,39,0,0
15,9,5,13296,44,0,0
1,6,5,5021,29,0,0
0,5,33,6882,46,0,0
11,8,30,14160,59,0,0
11,8,19,17448,49,0,0
7,11,27,9866,39,0,0
6,4,56,14401,8,0,0
11,8,7,18606,44,0,0
9,12,17,18357,39,0,0
15,9,20,8071,39,0,0
2,7,11,6422,19,0,0
15,9,29,12992,39,0,0
15,9,3,19915,34,0,0
4,2,12,20881,39,0,0
8,10,7,13372,39,0,0
15,9,12,15955,34,0,0
2,7,1,529,19,0,0
9,12,24,5970,85,0,0
11,8,42,5441,39,0,0
4,2,10,21282,49,0,0
7,11,33,7861,44,0,0
3,1,8,16136,23,0,0
9,12,25,8314,44,0,0
15,9,19,14505,39,0,0
15,9,45,3160,59,0,0
8,10,54,14155,39,0,0
9,12,21,21577,54,0,0
11,8,27,14926,39,0,0
0,5,2,14211,29,0,0
15,9,32,9580,59,0,0
9,12,43,13707,39,0,94
11,8,11,20756,39,0,0
9,12,9,8843,54,0,0
1,6,1,4596,11,0,0
8,10,26,10512,49,0,0
2,7,48,8044,43,0,20
0,5,6,5350,43,0,0
15,9,4,8813,34,0,0
11,8,3,18460,39,0,0
15,9,2,7795,17,0,0
11,8,60,5894,31,0,0
8,10,15,131,39,0,0
15,9,20,19046,29,0,0
11,8,12,672,44,0,0
10,15,42,2855,44,76,0
15,9,5,18187,39,0,0
9,12,13,4001,19,0,0
11,8,14,7304,47,0,0
11,8,42,12283,59,0,0
15,9,12,11036,39,0,0
11,8,39,16865,49,0,0
15,9,2,15402,19,0,0
11,8,20,1190,39,0,0
12,13,41,17500,39,0,0
12,13,24,4270,39,0,0
11,8,12,6778,37,0,0
11,8,21,1950,49,0,0
12,13,19,6095,49,50,0
15,9,2,17771,39,0,3
11,8,29,11800,27,0,0
12,13,25,10864,44,0,0
15,9,12,3333,39,0,0
9,12,25,1654,39,0,94
7,11,12,13722,39,0,0
12,13,30,20035,39,0,0
1,6,20,4887,39,0,0
11,8,22,17072,44,0,0
9,12,29,8893,34,0,0
7,11,11,4667,39,0,0
15,9,19,4268,55,0,0
11,8,22,3812,39,0,0
15,9,27,12044,39,0,0
11,8,53,7680,11,0,47
11,8,43,18664,39,0,0
9,12,18,8716,49,0,0
9,12,42,12807,47,0,0
15,9,4,5251,59,0,0
7,11,5,5437,15,0,0
15,9,14,19764,49,0,108
9,12,23,4480,49,50,0
11,8,16,18124,44,0,0
12,13,24,12291,59,0,0
7,11,14,14129,34,0,0
8,10,45,19588,39,0,0
11,8,26,14163,34,0,0
9,12,11,13721,59,0,0
0,5,26,10993,39,46,0
12,13,38,18933,54,0,50
11,8,25,11944,24,0,0
9,12,6,10338,39,0,0
15,9,38,18896,39,0,0
9,12,27,5615,44,0,118
1,6,2,18046,31,0,0
11,8,6,4930,39,0,0
11,8,24,7944,49,0,0
11,8,46,18280,19,0,0
11,8,34,6644,39,0,0
11,8,32,2137,85,0,0
12,13,12,13989,19,0,0
15,9,8,21191,39,0,97
14,14,27,17620,49,0,118
1,6,0,15140,29,0,0
12,13,25,5615,39,0,0
1,6,4,20019,34,0,0
15,9,9,3,39,0,0
15,9,7,9346,39,0,0
9,12,13,12945,41,0,0
9,12,41,19785,49,0,115
11,8,2,21490,27,0,0
5,3,48,336,23,0,0
15,9,35,4237,59,0,0
0,5,0,20529,19,0,0
11,8,10,3055,21,0,0
14,14,36,19426,39,0,0
9,12,7,7702,39,0,0
15,9,20,2515,39,0,0
8,10,17,7223,17,0,0
7,11,23,17924,49,0,97
11,8,32,3760,39,0,0
12,13,69,7750,39,0,0
8,10,32,18528,59,0,108
1,6,26,3585,59,0,0
15,9,30,14114,34,0,0
11,8,15,9537,49,0,0
8,10,13,2741,59,0,0
11,8,8,10758,39,0,0
9,12,25,864,39,0,0
15,9,43,5426,64,0,0
15,9,29,17079,37,0,68
15,9,22,12069,39,0,0
7,11,11,7134,68,46,0
0,5,9,14565,54,0,0
15,9,10,5428,39,0,0
15,9,42,9822,39,0,0
11,8,47,4337,39,0,0
11,8,72,2892,11,0,47
15,9,34,13224,44,0,0
11,8,19,4520,39,53,0
5,3,22,6375,39,0,0
11,8,13,19968,24,0,0
12,13,30,15382,39,0,0
12,13,15,1681,59,0,0
7,11,7,21131,39,0,0
11,8,6,18004,29,0,0
11,8,45,13719,19,0,0
15,9,31,12713,19,0,0
2,7,45,14616,39,0,0
9,12,18,15259,64,0,0
9,12,10,3548,39,0,0
15,9,32,12713,34,0,0
0,5,1,2543,19,0,0
15,9,2,3003,29,0,0
7,11,46,3641,39,0,0
11,8,37,5179,39,0,0
15,9,7,15498,39,0,0
0,5,44,7279,49,0,0
11,8,33,8858,47,0,0
9,12,19,2292,39,0,0
15,9,4,4965,49,0,0
14,14,21,21239,49,0,118
15,9,13,19585,39,0,0
11,8,5,20384,39,0,44
15,9,16,11894,51,0,0
11,8,22,15433,37,0,0
11,8,25,4408,49,0,0
11,8,30,18501,39,0,0
9,12,25,1334,32,0,0
9,12,12,12182,39,0,0
9,12,18,19458,54,0,0
15,9,6,13678,29,0,0
15,9,11,2618,59,0,0
11,8,17,5205,39,0,0
15,9,23,1779,39,0,0
11,8,50,20022,29,0,0
11,8,32,19245,39,0,0
11,8,17,13287,39,0,0
9,12,43,5605,39,0,0
9,12,9,19207,34,0,36
11,8,8,13529,39,0,0
15,9,23,19442,29,0,18
11,8,39,5159,39,0,0
7,11,18,4813,44,46,0
11,8,37,21624,39,55,0
9,12,8,9211,39,0,53
9,12,11,3372,39,0,0
9,12,14,3357,39,0,0
11,8,28,4500,39,0,0
11,8,35,6678,39,0,77
12,13,22,21516,49,0,0
11,8,2,20470,39,0,0
2,7,6,21045,39,0,0
5,3,6,21514,39,0,0
8,10,35,17694,39,0,108
14,14,16,6182,59,0,0
9,12,18,12387,49,0,0
11,8,41,13847,39,0,0
11,8,44,2406,44,0,0
9,12,22,15536,68,0,118
1,6,21,11724,39,0,0
11,8,42,3892,39,46,0
9,12,24,19556,49,0,0
6,4,10,12089,49,0,0
1,6,2,3135,9,0,0
15,9,5,15473,19,0,0
7,11,42,9389,39,0,0
11,8,20,4342,44,0,50
2,7,14,7717,42,0,0
1,6,1,18055,39,0,0
15,9,3,8660,34,0,0
11,8,11,17597,59,0,0
15,9,11,2162,29,0,0
9,12,32,12266,39,0,0
11,8,21,962,39,0,0
11,8,2,9507,19,0,0
9,12,26,7974,39,0,91
11,8,11,18622,39,0,108
15,9,24,1058,23,0,0
12,13,33,13385,64,0,0
9,12,29,14192,39,0,0
15,9,3,7220,39,0,0
9,12,28,15791,59,0,0
15,9,11,8951,49,0,0
15,9,20,12647,39,0,0
10,15,29,19779,49,47,0
11,8,49,9880,39,0,0
15,9,18,19199,39,0,0
9,12,21,13044,49,0,0
1,6,8,14415,44,0,0
14,14,38,18425,39,0,108
5,3,31,17236,39,47,0
15,9,39,12871,37,0,0
12,13,30,14309,44,0,0
9,12,38,7122,39,0,0
7,11,24,14551,39,0,0
15,9,30,16949,64,0,0
11,8,23,703,42,0,90
9,12,24,8467,39,0,0
15,9,4,12211,19,0,0
11,8,35,4644,39,0,0
10,15,45,12222,49,0,107
1,6,29,11096,44,0,0
15,9,4,6992,19,0,0
9,12,18,5069,39,0,0
11,8,12,9387,39,0,0
0,5,4,8854,39,0,64
11,8,18,18617,49,0,0
9,12,29,15027,49,0,0
11,8,53,18451,39,0,0
10,15,18,8652,39,47,0
15,9,17,4360,59,0,0
8,10,4,144,29,0,0
11,8,12,2438,59,0,0
12,13,24,3458,59,0,0
11,8,34,13479,39,0,0
11,8,5,5006,39,0,0
9,12,30,2915,39,0,0
14,14,25,17397,64,0,108
11,8,2,13294,39,0,0
9,12,29,17245,39,0,108
15,9,6,15942,39,0,0
11,8,32,17285,39,0,0
9,12,41,8778,39,0,0
9,12,24,1415,49,0,0
9,12,33,6251,39,0,0
11,8,60,8070,9,0,0
8,10,10,10148,59,0,0
11,8,12,4257,59,0,0
13,0,37,19694,39,0,0
15,9,22,14279,36,0,0
15,9,15,17565,49,0,0
9,12,19,4935,39,0,0
9,12,7,6091,19,0,0
12,13,33,7408,44,0,94
11,8,15,750,64,0,0
9,12,9,4202,39,0,0
9,12,32,1899,39,0,0
8,10,21,19920,41,0,0
9,12,30,4297,39,0,86
15,9,14,12845,39,0,0
11,8,21,8518,54,0,0
15,9,33,9219,39,0,0
1,6,1,535,39,0,0
12,13,42,12776,39,0,0
15,9,39,20648,49,0,0
11,8,17,918,49,0,0
9,12,15,12669,39,0,0
9,12,12,20785,34,0,0
15,9,12,11491,39,0,0
9,12,25,14842,44,0,0
15,9,20,12206,39,0,0
11,8,19,5263,39,0,0
12,13,42,3791,39,0,0
9,12,15,21450,49,0,118
11,8,35,11181,55,0,0
11,8,12,2241,39,0,0
14,14,22,19651,34,0,105
15,9,22,19003,39,0,0
9,12,52,6362,14,0,31
11,8,26,4857,34,0,0
8,10,22,17447,47,27,0
15,9,2,12179,29,0,0
8,10,43,12232,59,0,0
11,8,34,17603,39,0,51
15,9,58,18736,7,0,0
8,10,20,16318,39,0,80
15,9,7,21338,39,0,0
1,6,3,18732,19,0,3
11,8,41,18856,68,0,0
12,13,4,3803,14,0,0
11,8,11,13179,39,0,0
0,5,23,9748,39,0,0
11,8,28,740,49,0,0
14,14,23,15493,39,0,108
15,9,24,10018,39,0,0
11,8,41,13093,39,0,0
8,10,27,9585,39,0,94
11,8,9,12507,64,0,0
7,11,12,20786,44,0,0
12,13,28,15712,39,0,0
7,11,6,7911,39,0,0
11,8,22,3063,39,0,0
10,15,28,10171,39,0,108
12,13,34,6549,39,0,108
11,8,5,19983,39,0,0
5,3,50,915,2,0,0
11,8,11,450,39,0,0
15,9,6,807,24,0,0
11,8,16,9741,34,0,0
8,10,20,1498,42,0,0
15,9,2,4090,39,0,0
3,1,72,9068,39,0,0
1,6,18,9265,39,0,0
5,3,45,6410,37,0,0
15,9,3,13678,14,0,0
11,8,8,4705,39,0,0
11,8,4,4483,39,0,0
15,9,15,8564,34,0,0
9,12,15,11244,44,0,77
11,8,53,19238,11,0,0
0,5,48,11798,49,0,98
1,6,40,4219,39,0,0
15,9,14,8,39,0,0
9,12,20,6244,59,0,0
11,8,17,6196,35,0,0
15,9,9,906,75,0,0
15,9,27,2310,47,0,0
5,3,49,7028,39,0,0
11,8,22,19054,39,0,0
11,8,14,13005,39,0,0
8,10,36,17396,39,0,0
11,8,19,11593,49,0,0
6,4,44,13208,39,0,0
9,12,26,9601,39,0,0
15,9,21,2704,39,0,0
11,8,9,2316,49,0,0
11,8,10,1858,7,0,0
6,4,41,16622,39,0,0
11,8,20,17103,11,0,0
5,3,39,15589,25,0,0
15,9,19,4794,59,0,0
11,8,12,5545,39,0,0
0,5,11,2478,29,0,0
10,15,44,2994,39,0,0
6,4,49,17274,24,0,0
15,9,14,16002,49,0,91
7,11,4,5914,39,0,0
11,8,50,5852,57,0,85
11,8,9,8486,39,0,0
15,9,4,8635,49,0,0
11,8,16,8323,39,0,0
11,8,16,9236,31,0,0
9,12,42,19710,49,0,102
5,3,65,6354,49,0,0
10,15,17,1869,49,0,0
9,12,12,20128,49,0,0
15,9,2,4384,39,0,0
11,8,40,1845,0,0,0
15,9,24,5213,49,0,118
0,5,38,8098,39,0,38
15,9,10,20673,39,0,0
11,8,16,12178,44,0,0
15,9,26,8930,49,0,0
15,9,55,3465,15,0,0
11,8,51,20025,39,0,0
11,8,12,8560,39,0,0
9,12,24,9476,59,0,0
11,8,13,3961,39,0,0
9,12,14,3888,68,0,118
4,2,37,14245,29,0,0
7,11,15,9453,49,0,114
11,8,39,4298,39,49,0
9,12,22,19969,5,0,0
8,10,24,17676,34,0,0
11,8,31,1056,39,0,0
5,3,49,13821,47,0,0
9,12,8,3298,49,0,0
11,8,14,12978,39,21,0
7,11,15,9245,47,0,39
9,12,34,8488,39,0,94
11,8,25,11831,39,72,0
15,9,5,13704,34,0,0
14,14,14,19430,59,0,0
11,8,26,4972,39,0,0
15,9,25,6628,39,0,0
11,8,3,7545,39,0,0
9,12,23,7411,39,0,0
11,8,48,20575,19,0,0
9,12,36,498,51,0,0
15,9,39,11635,59,47,0
10,15,34,15145,54,0,94
11,8,21,5676,39,0,0
12,13,27,11268,49,0,0
11,8,32,13900,59,47,0
11,8,30,10179,43,0,97
7,11,5,5139,39,0,0
15,9,36,18647,44,77,0
15,9,24,9432,19,0,0
11,8,2,12564,39,52,0
9,12,10,2234,42,0,53
8,10,31,1627,24,0,0
5,3,35,797,6,0,0
14,14,44,11222,39,47,0
9,12,28,8576,44,0,0
6,4,12,13677,39,0,0
15,9,24,13458,20,0,0
15,9,21,15267,59,0,0
15,9,15,14537,39,0,0
11,8,20,9181,39,0,0
0,5,38,7664,39,0,0
11,8,45,2291,39,0,0
11,8,31,9885,39,0,0
15,9,26,17226,49,0,0
11,8,8,11342,23,0,0
11,8,30,13592,39,0,0
9,12,32,1862,68,0,0
11,8,38,16386,39,0,0
11,8,25,1192,39,0,0
11,8,23,20192,39,0,0
8,10,17,12337,39,0,0
11,8,21,11973,9,0,0
11,8,22,3839,39,0,0
7,11,28,11118,54,0,0
7,11,26,16032,39,0,0
11,8,15,6433,39,0,0
15,9,1,11031,19,0,0
12,13,10,21590,39,0,0
7,11,40,14418,39,0,0
11,8,21,3549,59,0,0
9,12,50,3218,39,0,0
1,6,9,3474,19,0,0
11,8,4,19217,39,0,0
0,5,0,587,14,0,0
11,8,14,6750,39,0,0
7,11,34,15674,29,0,0
9,12,12,1680,39,0,0
9,12,11,492,39,0,0
7,11,15,12289,44,0,0
15,9,14,13569,44,0,58
15,9,9,13765,39,0,0
9,12,11,3007,39,0,0
12,13,23,7848,39,0,0
5,3,34,4428,18,0,0
15,9,45,6519,19,0,0
0,5,37,7512,59,0,0
11,8,38,8892,15,0,0
11,8,7,433,19,0,0
12,13,10,4996,44,0,0
11,8,1,8983,29,0,0
9,12,5,15287,39,0,106
11,8,4,6091,39,0,0
15,9,27,19955,76,0,0
12,13,33,5817,59,0,0
9,12,21,8992,39,0,0
9,12,22,3832,49,0,0
11,8,10,3022,39,0,0
1,6,18,15686,39,0,0
15,9,34,15093,59,50,0
15,9,43,5835,39,0,0
15,9,45,11765,39,0,91
11,8,21,5143,39,0,0
15,9,20,20186,34,0,0
15,9,26,7941,39,0,0
15,9,32,2459,49,0,0
0,5,0,1164,24,0,0
11,8,15,11661,59,0,0
9,12,6,11998,37,0,0
9,12,11,6904,39,46,0
9,12,66,7997,54,75,0
9,12,8,10698,39,0,0
9,12,25,17016,59,17,0
1,6,29,13945,39,0,0
9,12,12,3823,49,0,0
12,13,27,4213,44,0,0
14,14,43,10174,44,0,0
8,10,13,3838,39,0,0
15,9,7,10885,16,0,0
0,5,0,156,9,0,0
1,6,59,12937,15,0,0
7,11,14,11532,39,0,0
15,9,35,5118,39,0,0
9,12,22,5701,34,0,0
9,12,56,11816,49,0,0
11,8,21,7474,23,0,0
11,8,31,12047,19,0,0
0,5,43,5674,39,0,0
11,8,9,20467,39,0,0
11,8,3,17915,39,0,0
10,15,37,6779,39,0,0
11,8,33,13861,39,0,0
15,9,3,2419,39,0,0
15,9,6,4824,21,0,0
8,10,18,14778,39,0,0
0,5,26,6328,39,0,0
11,8,33,3866,31,0,0
3,1,41,14908,49,0,0
7,11,38,4796,39,0,0
9,12,12,3920,44,0,0
15,9,30,17304,39,0,0
11,8,22,7563,39,0,0
11,8,46,7763,34,0,0
11,8,10,7051,59,0,0
1,6,45,12642,39,0,0
15,9,21,12030,39,0,0
11,8,8,12374,64,0,0
11,8,14,15168,51,0,0
15,9,23,12343,39,0,0
10,15,25,691,49,0,0
11,8,35,9936,39,0,0
9,12,29,3334,39,0,0
15,9,14,20656,49,0,0
11,8,16,4940,39,0,0
11,8,41,15809,39,0,0
11,8,35,11388,35,0,76
9,12,8,20084,34,0,104
9,12,37,19511,39,0,0
12,13,29,4985,59,37,0
11,8,11,12808,39,0,0
5,3,7,15460,39,0,0
9,12,22,62,39,0,0
15,9,43,6289,39,0,0
11,8,5,15609,39,0,0
9,12,10,9169,39,0,0
9,12,18,2655,44,0,0
9,12,30,2901,49,0,0
9,12,16,6648,49,0,0
9,12,23,14301,44,0,0
9,12,21,13449,39,0,79
7,11,9,12387,39,0,0
9,12,37,12832,49,0,0
9,12,22,11413,39,0,0
5,3,43,15190,39,0,0
12,13,15,3751,39,0,0
15,9,2,12114,14,0,0
11,8,32,21250,59,0,0
1,6,14,15355,47,0,0
11,8,12,19685,24,0,0
11,8,22,9983,39,0,0
12,13,25,11375,49,0,108
11,8,9,14012,34,0,0
8,10,10,11081,39,0,0
6,4,35,3762,39,0,0
15,9,33,14289,39,0,0
11,8,34,8016,44,0,0
11,8,34,9829,39,0,0
11,8,23,6783,39,0,0
5,3,44,15726,39,0,0
11,8,18,16994,39,0,0
11,8,24,7964,27,0,0
12,13,14,16802,39,0,0
11,8,26,4981,39,47,0
11,8,3,1070,39,0,0
15,9,18,9639,39,0,0
15,9,13,21151,44,32,0
14,14,25,11082,39,46,0
11,8,34,2029,39,0,0
12,13,22,5943,93,0,0
6,4,52,2644,24,0,0
6,4,46,18566,39,0,79
15,9,12,964,39,0,25
15,9,4,1009,19,0,0
9,12,7,9668,54,0,0
11,8,38,18431,39,0,0
11,8,25,671,44,0,0
1,6,31,1405,39,0,0
9,12,14,12004,41,0,0
8,10,35,20604,39,0,0
15,9,13,3963,39,0,0
11,8,12,11906,39,0,0
15,9,15,5025,39,0,0
15,9,30,17435,39,0,94
6,4,39,12706,39,0,0
15,9,23,15408,39,0,0
15,9,3,6918,9,0,0
15,9,19,6116,39,0,0
9,12,28,1282,39,0,0
6,4,21,527,39,0,0
14,14,43,19758,39,0,0
12,13,53,13299,39,0,0
15,9,4,4960,29,0,0
11,8,40,3212,39,0,0
11,8,16,16223,47,0,0
11,8,20,12073,49,47,0
14,14,33,6503,49,0,118
15,9,51,14304,54,74,0
1,6,11,10308,39,0,0
15,9,15,12582,39,0,0
14,14,13,13472,49,0,100
1,6,1,9303,29,0,0
15,9,28,12700,19,0,0
11,8,5,13965,39,0,0
9,12,21,13507,7,0,0
8,10,20,4961,39,0,0
9,12,6,1906,39,0,0
5,3,42,21372,39,0,0
14,14,31,1729,39,0,108
15,9,36,6642,49,0,108
11,8,1,20553,24,0,0
9,12,13,15154,39,0,0
15,9,33,9897,44,0,0
1,6,46,3690,39,0,0
11,8,21,19552,39,0,66
6,4,31,10160,39,0,0
11,8,43,7294,39,0,0
11,8,29,21448,49,0,0
11,8,13,18191,29,0,0
9,12,22,16570,59,0,0
15,9,38,16325,39,0,0
1,6,0,12063,14,0,0
9,12,29,20088,54,0,0
11,8,33,11979,64,0,0
9,12,15,14219,29,0,0
11,8,1,5589,39,0,0
11,8,17,2065,39,0,0
9,12,33,3497,44,0,0
1,6,15,11923,54,0,0
9,12,6,14466,39,0,0
9,12,9,10973,49,0,0
7,11,29,7042,49,0,0
15,9,26,9512,54,0,0
11,8,15,3296,59,0,0
7,11,20,4545,37,0,0
15,9,31,9260,44,0,0
9,12,11,19373,39,15,0
11,8,26,12058,39,0,0
0,5,34,7288,23,0,0
11,8,13,13591,49,0,0
12,13,17,13162,49,0,0
11,8,17,6781,39,0,0
9,12,24,7683,59,0,0
0,5,36,10819,47,0,0
13,0,25,21487,39,0,0
11,8,1,2939,29,0,0
9,12,64,3718,49,0,0
8,10,23,5529,39,0,0
9,12,9,6649,34,0,0
15,9,3,21606,14,0,0
11,8,24,3170,49,0,0
12,13,32,5751,44,0,0
15,9,5,20000,19,0,0
9,12,29,2993,44,0,0
15,9,39,754,39,51,0
11,8,18,7758,39,0,0
9,12,17,1420,34,0,0
12,13,12,10240,39,0,0
2,7,11,20184,44,0,0
9,12,18,20879,36,0,0
15,9,12,6408,39,0,0
15,9,4,10337,29,0,0
15,9,35,6283,89,0,0
11,8,28,21212,39,0,0
11,8,26,15481,39,0,0
11,8,18,14811,24,0,0
15,9,4,17408,19,0,0
0,5,18,13449,39,0,0
11,8,13,3057,39,0,0
11,8,28,3764,39,0,0
15,9,12,11893,19,0,0
0,5,12,17136,39,0,0
9,12,16,11560,39,0,0
0,5,0,18915,14,0,0
11,8,35,10248,24,0,0
15,9,7,6161,34,0,0
11,8,15,5508,39,0,0
9,12,23,17895,47,0,71
11,8,15,13591,39,0,0
9,12,16,17699,39,0,0
5,3,13,16237,37,0,0
11,8,11,5027,39,0,0
7,11,45,9448,49,0,0
9,12,29,5673,39,0,108
8,10,15,19075,63,0,0
11,8,9,13340,39,0,0
9,12,24,15408,39,0,108
15,9,40,9500,39,0,0
15,9,35,2536,44,0,91
9,12,18,4887,49,0,0
11,8,2,5435,15,0,0
9,12,32,6102,44,0,0
8,10,30,16967,59,0,0
1,6,21,13247,31,0,0
11,8,13,20584,39,0,0
1,6,15,12986,39,0,0
11,8,15,4331,49,0,0
8,10,29,11775,39,0,0
11,8,5,1852,49,0,0
15,9,30,1597,49,0,0
15,9,40,7892,24,0,0
15,9,30,14874,39,0,0
9,12,24,1813,55,0,0
11,8,19,319,39,0,0
9,12,15,8569,59,0,0
1,6,20,14553,39,0,0
11,8,19,10550,44,0,0
11,8,47,5221,39,0,40
0,5,0,12989,14,0,0
15,9,6,11171,14,0,0
15,9,23,3170,39,0,4
9,12,25,11642,49,0,108
11,8,20,799,41,0,0
15,9,18,3019,39,0,0
11,8,39,10110,49,0,0
9,12,35,7398,39,0,0
9,12,20,4548,44,0,0
10,15,31,4389,64,0,0
11,8,7,16603,39,0,0
8,10,16,1925,39,0,0
8,10,22,19459,39,0,0
11,8,17,10143,41,0,0
9,12,7,579,39,0,0
15,9,6,21249,23,0,0
11,8,32,11335,64,0,118
11,8,1,161,24,0,0
2,7,3,20384,39,0,0
12,13,37,2321,54,0,0
15,9,2,10659,39,0,0
11,8,36,84,45,0,0
2,7,17,17013,39,0,0
11,8,11,8707,39,0,0
11,8,18,7348,39,0,0
15,9,3,16215,19,0,0
15,9,14,7785,49,0,0
10,15,20,11557,39,0,0
2,7,47,16663,39,0,0
15,9,25,6936,39,0,0
15,9,10,1522,49,0,0
15,9,19,9190,49,0,0
15,9,19,2685,39,0,0
11,8,6,8232,39,0,0
11,8,29,16088,39,0,58
1,6,7,17640,34,0,0
11,8,5,10053,39,0,0
9,12,45,15189,39,0,0
11,8,2,17089,39,0,0
11,8,3,18407,29,0,0
12,13,30,5647,39,0,108
11,8,40,2724,39,0,0
11,8,2,19748,34,0,0
12,13,20,12351,44,0,0
11,8,18,10040,64,0,0
2,7,0,7977,19,0,0
15,9,19,19173,34,0,0
15,9,33,17480,39,0,0
11,8,18,7431,34,0,65
10,15,10,13261,74,0,0
11,8,11,18038,29,37,0
14,14,12,2327,59,0,118
11,8,8,4959,39,0,0
7,11,30,13394,66,0,0
12,13,12,8493,44,0,0
11,8,2,20761,39,0,0
15,9,32,740,39,0,0
14,14,14,13568,24,0,0
7,11,26,3564,39,0,0
1,6,39,13992,39,0,0
11,8,25,15426,39,0,0
15,9,28,12846,55,0,0
9,12,23,7206,39,0,0
15,9,27,2663,37,0,0
0,5,0,13817,19,0,0
11,8,19,11291,39,0,0
15,9,2,12383,19,0,0
11,8,36,8152,39,0,0
15,9,55,13058,34,0,0
8,10,29,5308,59,0,0
15,9,16,10374,36,0,0
6,4,5,2873,39,0,0
1,6,0,7396,24,0,0
11,8,24,11085,44,0,0
6,4,29,2470,42,0,0
11,8,16,6648,19,0,0
13,0,15,14598,39,0,0
11,8,35,9912,39,0,0
11,8,10,15077,39,0,0
11,8,31,19801,69,0,0
15,9,5,5338,34,0,0
11,8,8,17734,49,0,0
11,8,43,6957,41,0,0
8,10,21,12528,39,0,0
11,8,20,1018,49,0,0
15,9,32,11469,39,0,0
9,12,23,10290,29,0,0
11,8,31,11460,45,0,50
15,9,14,10366,39,0,0
11,8,23,6281,44,0,0
11,8,8,8982,36,0,0
9,12,51,5325,44,0,111
11,8,1,9640,19,0,0
2,7,2,2106,29,0,0
11,8,18,7050,59,0,0
11,8,11,6529,49,0,0
11,8,36,4967,39,0,39
15,9,16,16627,40,0,0
11,8,3,12362,39,0,0
9,12,28,20015,34,0,0
9,12,19,17066,49,0,0
15,9,17,4560,44,0,0
15,9,15,9589,39,0,0
15,9,2,10901,24,0,0
11,8,7,4507,39,0,0
15,9,17,10493,39,0,0
11,8,15,9325,34,0,0
11,8,20,5637,44,0,0
15,9,14,18569,39,0,0
15,9,4,12400,34,0,0
11,8,30,8485,80,0,0
15,9,6,13703,39,0,0
12,13,16,1786,39,0,0
9,12,43,7071,24,60,0
11,8,0,17368,19,0,0
11,8,50,19282,23,0,0
12,13,40,4934,54,0,0
1,6,0,9032,19,0,0
11,8,36,9019,39,0,0
15,9,8,16625,49,0,50
11,8,7,12481,48,0,0
15,9,31,12476,39,0,0
12,13,34,8701,46,46,0
11,8,21,13913,39,0,0
11,8,34,1710,45,0,0
11,8,1,3226,9,0,0
15,9,6,5564,39,0,0
15,9,25,20969,59,0,0
11,8,17,10803,34,0,0
11,8,22,9672,39,0,0
11,8,3,14408,11,0,0
15,9,22,8427,39,0,0
15,9,4,153,39,0,0
5,3,9,21224,39,0,0
15,9,37,816,39,0,0
15,9,17,13072,39,0,0
11,8,15,18786,39,0,0
5,3,42,9483,39,0,0
1,6,7,9839,23,0,0
9,12,37,14403,39,0,0
9,12,37,15143,39,0,0
11,8,50,19274,17,0,5
11,8,16,17467,59,0,0
11,8,20,3232,39,0,0
9,12,30,8674,24,0,0
11,8,34,6407,39,0,0
11,8,28,14373,39,0,0
11,8,2,10001,29,0,0
10,15,41,10713,23,0,0
11,8,10,17811,39,0,53
15,9,19,13335,39,26,0
7,11,3,11550,39,0,0
11,8,34,43,39,0,0
12,13,28,19073,59,0,0
11,8,15,19861,39,0,63
11,8,42,5730,39,0,0
9,12,28,20859,39,0,0
11,8,26,14301,39,0,0
0,5,37,17862,67,0,106
15,9,3,11602,31,0,0
9,12,12,11522,41,0,0
1,6,11,13895,39,0,0
1,6,1,8293,39,0,0
9,12,32,3706,49,0,0
11,8,29,13457,29,0,0
11,8,41,19971,29,0,0
9,12,39,16909,44,0,0
7,11,24,4405,49,0,0
14,14,33,9206,59,76,0
15,9,57,13374,34,28,0
11,8,13,15835,39,0,0
11,8,45,12932,39,0,0
11,8,2,6211,39,0,0
11,8,12,12426,39,0,0
15,9,3,9352,39,0,0
5,3,19,15965,34,0,0
11,8,19,6306,39,0,0
7,11,34,1395,29,27,0
15,9,20,11476,49,0,68
11,8,12,11035,39,0,0
0,5,0,2121,19,0,0
11,8,1,4807,19,0,0
9,12,23,4828,39,0,0
9,12,9,16938,39,0,0
15,9,25,3444,44,0,0
11,8,15,10982,39,0,0
6,4,16,15539,39,0,0
15,9,11,407,39,0,0
9,12,26,12352,39,47,0
11,8,30,7362,39,0,0
15,9,20,17532,39,0,0
9,12,56,6692,9,0,0
11,8,20,20740,29,0,0
15,9,33,83,34,0,0
11,8,2,15031,49,0,0
15,9,15,3539,39,0,0
8,10,27,2487,39,0,0
15,9,3,12372,15,0,0
15,9,12,2750,39,0,0
15,9,4,5294,39,0,0
8,10,17,3936,39,0,0
9,12,27,1857,51,0,0
1,6,1,11274,19,0,0
15,9,5,16856,39,0,0
10,15,22,10845,39,0,0
15,9,9,17235,39,0,0
9,12,12,7161,24,0,0
15,9,4,10254,39,0,0
9,12,32,471,49,0,0
7,11,7,18901,19,0,0
9,12,9,19170,59,0,0
15,9,8,17657,59,0,0
7,11,13,1751,39,0,0
9,12,35,8701,37,0,0
11,8,13,10058,39,0,0
